File,Iteration,Experiment Index,Rerank_Score_v35
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,42,21,0.7533401
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,43,18,0.75852895
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,44,136,0.67347145
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,45,24,0.73891455
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,46,110,0.666736
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,47,222,0.7180613
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,48,126,0.7348247
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,49,122,0.6578248
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,50,153,0.70336664
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,51,231,0.6664756
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,52,123,0.7178241
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,53,127,0.7491794
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,54,116,0.779339
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,55,229,0.818055
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,56,114,0.7451949
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,57,34,0.6836946
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,58,124,0.71377134
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,59,178,0.7092009
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,60,172,0.7089592
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,61,75,0.7279179
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run1_with_rerank_score.csv,62,128,0.66229486
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,0,163,0.040347535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,1,162,0.81097376
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,2,202,0.7634314
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,3,171,0.7152057
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,4,170,0.70336664
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,5,191,0.66569364
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,6,212,0.7101667
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,7,209,0.7576693
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,8,134,0.7208996
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,9,192,0.7418428
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,10,213,0.7120925
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,11,152,0.68723184
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,12,135,0.6994397
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,13,211,0.75464433
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,14,41,0.6780931
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,15,193,0.6755297
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,16,194,0.8010817
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,17,109,0.69870013
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,18,219,0.7507177
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,19,124,0.7402687
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,20,230,0.6765563
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,21,224,0.7961819
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,22,125,0.7407191
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,23,228,0.68571854
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,24,223,0.77893573
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,25,153,0.74161834
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,26,62,0.6994397
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,27,38,0.7060491
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,28,122,0.7539928
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,29,115,0.70799106
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,30,226,0.7011614
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,31,220,0.80405265
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,32,229,0.76490957
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,33,126,0.7978881
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,34,116,0.7917732
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,35,123,0.80405265
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,36,231,0.7756902
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,37,127,0.8091708
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,38,114,0.8106142
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,39,34,0.685971
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,40,112,0.7089592
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,41,110,0.7031221
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,42,9,0.74563974
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,43,100,0.7352811
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,44,101,0.72629017
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,45,103,0.73914057
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,46,118,0.75355774
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,47,108,0.7318455
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,48,16,0.75355774
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,49,232,0.7458619
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,50,23,0.7485182
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,51,26,0.74004334
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,52,25,0.7587435
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,53,27,0.734139
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,54,20,0.7265231
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,55,136,0.72907686
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,56,111,0.7485182
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,57,19,0.7125728
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,58,24,0.70847535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,59,160,0.73023266
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,60,18,0.7132923
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,61,119,0.74807674
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,62,40,0.7316155
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,63,17,0.73891455
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,64,117,0.7608822
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,65,4,0.7050753
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,66,21,0.7323053
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,67,0,0.72254705
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,68,11,0.7339103
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,69,148,0.7101667
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,70,106,0.7640656
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run2_with_rerank_score.csv,71,128,0.72884524
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,0,163,0.040347535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,1,162,0.8124067
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,2,202,0.7445268
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,3,171,0.7593865
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,4,170,0.7230167
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,5,191,0.6768127
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,6,212,0.7101667
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,7,209,0.77792513
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,8,192,0.7171114
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,9,213,0.7274535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,10,208,0.72418857
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,11,211,0.6773251
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,12,152,0.7045877
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,13,193,0.6255073
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,14,194,0.7876867
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,15,230,0.740494
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,16,224,0.7933146
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,17,118,0.7140107
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,18,117,0.73023266
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,19,41,0.7476348
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,20,231,0.72418857
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,21,229,0.8170061
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,22,123,0.8335554
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,23,116,0.82761955
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,24,126,0.8259413
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,25,127,0.81418616
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,26,114,0.7646988
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,27,100,0.680136
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,28,9,0.7014069
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,29,122,0.70944256
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,30,124,0.6783488
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,31,110,0.7382357
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,32,226,0.72814995
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,33,220,0.7380092
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,34,112,0.7552947
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,35,20,0.7434107
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,36,19,0.70726365
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,37,26,0.7251239
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,38,232,0.7520312
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,39,134,0.7334523
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,40,25,0.76847315
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,41,23,0.72814995
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,42,27,0.7286136
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,43,21,0.7147281
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,44,18,0.74363416
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,45,16,0.735737
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,46,17,0.74273956
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,47,34,0.7539928
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,48,223,0.71829855
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run3_with_rerank_score.csv,49,128,0.7244226
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,0,163,0.040347535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,1,162,0.7781275
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,2,203,0.767429
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,3,113,0.7447496
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,4,202,0.7823471
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,5,160,0.7099254
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,6,213,0.7373288
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,7,170,0.7216064
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,8,191,0.71305263
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,9,185,0.6501347
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,10,209,0.73846215
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,11,70,0.69697046
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,12,192,0.71687365
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,13,211,0.72884524
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,14,171,0.6937432
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,15,208,0.7323053
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,16,210,0.7623715
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,17,152,0.7251239
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,18,134,0.6972179
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,19,135,0.73207545
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,20,193,0.73023266
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,21,194,0.7915799
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,22,230,0.75831425
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,23,224,0.78749067
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,24,109,0.7306941
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,25,125,0.7552947
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,26,219,0.73755574
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,27,148,0.7306941
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,28,172,0.7443038
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,29,122,0.740494
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,30,228,0.76194656
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,31,223,0.7402687
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,32,117,0.734139
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,33,62,0.73596483
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,34,124,0.78014404
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,35,150,0.741169
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,36,108,0.6922474
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,37,100,0.7295395
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,38,38,0.7043437
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,39,101,0.7327644
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,40,207,0.7253574
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,41,216,0.73981786
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,42,93,0.74363416
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,43,226,0.72019166
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,44,197,0.77096564
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,45,183,0.75464433
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,46,144,0.74961954
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,47,0,0.7559439
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,48,22,0.76300776
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,49,107,0.72348577
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,50,24,0.75290436
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,51,111,0.7171114
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,52,27,0.7686816
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,53,26,0.7147281
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,54,25,0.741169
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,55,232,0.76888984
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,56,153,0.71758664
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,57,23,0.7489592
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,58,19,0.78054583
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,59,20,0.76427686
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,60,16,0.7283819
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,61,220,0.7251239
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,62,21,0.7251239
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,63,104,0.7180613
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,64,110,0.7040996
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,65,99,0.6599319
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,66,112,0.7636429
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,67,18,0.7596005
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,68,127,0.67988104
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,69,123,0.8170061
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,70,116,0.7672197
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,71,126,0.8190992
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,72,231,0.79958355
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,73,229,0.78963995
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,74,114,0.82425016
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,75,9,0.7144891
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,76,178,0.72698855
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,77,4,0.7487387
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,78,34,0.74697095
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,79,136,0.72605723
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,80,118,0.7311551
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,81,102,0.72977066
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,82,75,0.72559077
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,83,225,0.7371019
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,84,119,0.7548612
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run4_with_rerank_score.csv,85,128,0.6708892
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,0,163,0.040347535
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,1,162,0.81875163
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,2,203,0.72278196
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,3,113,0.7447496
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,4,212,0.7043437
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,5,148,0.7099254
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,6,209,0.7752821
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,7,204,0.7123327
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,8,207,0.75290436
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,9,208,0.7125728
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,10,135,0.79119295
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,11,115,0.7552947
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,12,197,0.75831425
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,13,150,0.7429634
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,14,190,0.767638
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,15,145,0.7230167
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,16,144,0.7366474
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,17,171,0.7890553
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,18,202,0.7180613
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,19,199,0.76826453
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,20,196,0.7625837
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,21,149,0.7458619
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,22,170,0.7300017
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,23,213,0.71040785
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,24,152,0.72278196
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,25,191,0.7371019
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,26,192,0.67911536
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,27,211,0.7187726
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,28,223,0.69099766
llm_experiment_p3ht_conductivity_trajectory_parameters_seed42_run5_with_rerank_score.csv,29,228,0.750937
