File,Iteration,Experiment Index,Rerank_Score_v35
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,17,54,0.580091
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,18,55,0.6628188
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,19,43,0.5889134
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,20,50,0.575517
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,21,127,0.56431514
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,22,84,0.53298485
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run4_with_rerank_score.csv,23,112,0.7089592
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,0,28,0.040347535
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,1,52,0.8296166
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,2,51,0.7507177
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,3,57,0.7092009
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,4,29,0.75312227
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,5,66,0.6501347
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,6,86,0.62495816
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,7,2,0.7062922
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,8,59,0.74273956
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,9,85,0.7361925
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,10,58,0.734139
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,11,53,0.77096564
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,12,67,0.73023266
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,13,50,0.56575525
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,14,118,0.5996498
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,15,116,0.66699636
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,16,119,0.6889923
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,17,101,0.6337056
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,18,117,0.64020914
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,19,74,0.47008035
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,20,55,0.53866833
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,21,54,0.5928793
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,22,98,0.5928793
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,23,43,0.5439058
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,24,127,0.6557114
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,25,84,0.5408517
llm_experiment_perovskite_instability_trajectory_parameters_seed42_run5_with_rerank_score.csv,26,112,0.7447496
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,0,107,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,1,100,0.70483154
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,2,91,0.6565047
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,3,92,0.7286136
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,4,0,0.62303346
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,5,1,0.7491794
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,6,83,0.5860734
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,7,138,0.657297
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,8,6,0.7672197
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,9,7,0.75809944
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,10,87,0.7440808
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,11,8,0.6912478
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,12,127,0.73596483
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,13,86,0.6546525
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,14,61,0.78413767
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,15,85,0.599087
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,16,67,0.73596483
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,17,128,0.7837407
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,18,72,0.7491794
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,19,59,0.7487387
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,20,88,0.7574541
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,21,63,0.7969415
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,22,84,0.72325134
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,23,76,0.72605723
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,24,113,0.69870013
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,25,57,0.68571854
llm_experiment_perovskite_instability_trajectory_report_seed38_with_rerank_score.csv,26,112,0.7756902
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,0,53,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,1,50,0.8058924
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,2,6,0.6469293
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,3,1,0.7463059
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,4,128,0.7578844
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,5,100,0.75027883
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,6,122,0.6747586
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,7,109,0.7295395
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,8,127,0.7206637
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,9,92,0.6216563
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,10,41,0.74251556
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,11,37,0.74697095
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,12,0,0.59372765
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,13,87,0.6493346
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,14,8,0.68571854
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,15,61,0.6369636
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,16,80,0.7500592
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,17,38,0.6884899
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,18,23,0.70823324
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,19,121,0.69672287
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,20,120,0.68420124
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,21,107,0.76279575
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,22,12,0.7474137
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,23,138,0.69845337
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,24,19,0.69199765
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,25,7,0.7050753
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,26,104,0.6729558
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,27,76,0.6757865
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,28,94,0.7206637
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,29,68,0.7283819
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,30,17,0.6711479
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,31,62,0.67140645
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,32,4,0.69274646
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,33,31,0.72977066
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,34,125,0.7463059
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,35,88,0.84183896
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,36,72,0.7533401
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,37,32,0.82391036
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,38,59,0.74161834
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,39,30,0.7449724
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,40,105,0.7065353
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,41,79,0.77994305
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,42,69,0.7099254
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,43,84,0.7500592
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,44,60,0.70531887
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,45,28,0.64773196
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,46,47,0.750937
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,47,86,0.76659125
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,48,63,0.7429634
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,49,93,0.70531887
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,50,67,0.75852895
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,51,36,0.7557276
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,52,83,0.7769112
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,53,110,0.75809944
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,54,96,0.73505294
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,55,116,0.75049835
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,56,34,0.79561085
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,57,115,0.6959795
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,58,117,0.740494
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,59,113,0.72254705
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,60,20,0.70214266
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,61,91,0.6803909
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,62,5,0.7715858
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,63,64,0.7763013
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,64,82,0.7413937
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,65,66,0.6862234
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,66,58,0.7208996
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,67,119,0.67758125
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,68,97,0.7348247
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,69,27,0.7610953
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,70,26,0.751375
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,71,136,0.75421005
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,72,14,0.7004242
llm_experiment_perovskite_instability_trajectory_report_seed39_with_rerank_score.csv,73,112,0.7206637
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,0,117,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,1,72,0.81489426
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,2,116,0.79769903
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,3,119,0.7644879
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,4,1,0.76427686
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,5,12,0.81489426
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,6,0,0.6701125
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,7,50,0.73891455
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,8,67,0.7602419
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,9,59,0.7192461
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,10,109,0.64746445
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,11,61,0.7783298
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,12,100,0.7018975
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,13,98,0.6643884
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,14,122,0.57952
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,15,128,0.7318455
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,16,6,0.6304352
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,17,127,0.64182705
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,18,71,0.7578844
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,19,84,0.71137124
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,20,66,0.7309246
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,21,113,0.6892434
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,22,86,0.69870013
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,23,28,0.7393665
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,24,37,0.7413937
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,25,7,0.72325134
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,26,115,0.69795954
llm_experiment_perovskite_instability_trajectory_report_seed40_with_rerank_score.csv,27,112,0.67243975
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,0,97,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,1,91,0.6762998
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,2,1,0.71113056
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,3,109,0.6599319
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,4,0,0.6342494
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,5,12,0.7040996
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,6,88,0.5993685
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,7,31,0.61307496
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,8,7,0.62495816
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,9,8,0.58408195
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,10,58,0.60610276
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,11,4,0.5450684
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,12,61,0.64236575
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,13,92,0.65279555
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,14,122,0.6747586
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,15,62,0.60245985
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,16,47,0.67269784
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,17,86,0.5013922
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,18,30,0.57437146
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,19,87,0.58465123
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,20,138,0.64773196
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,21,128,0.7445268
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,22,84,0.72278196
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,23,72,0.78650844
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,24,113,0.8396422
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,25,127,0.78154784
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,26,6,0.72814995
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,27,115,0.69498676
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,28,67,0.69622743
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,29,59,0.73023266
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,30,60,0.7043437
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,31,116,0.73505294
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,32,79,0.7467494
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,33,114,0.69746524
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,34,57,0.63939893
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,35,100,0.6701125
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,36,117,0.5559422
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,37,32,0.7750779
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,38,28,0.7578844
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,39,37,0.75377536
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,40,71,0.74697095
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,41,104,0.7316155
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,42,119,0.70823324
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,43,5,0.7570233
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,44,93,0.74385756
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,45,29,0.56920683
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,46,83,0.7159213
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,47,49,0.71758664
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,48,63,0.6959795
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,49,50,0.72395444
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,50,66,0.7135319
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,51,130,0.72907686
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,52,33,0.6972179
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,53,85,0.7045877
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,54,23,0.70726365
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,55,82,0.7576693
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,56,34,0.69820654
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,57,125,0.72348577
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,58,41,0.71137124
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,59,75,0.71185225
llm_experiment_perovskite_instability_trajectory_report_seed41_with_rerank_score.csv,60,112,0.7539928
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,0,28,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,1,29,0.81347597
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,2,51,0.7657514
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,3,66,0.7722049
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,4,84,0.75852895
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,5,113,0.73596483
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,6,115,0.75268626
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,7,1,0.7653308
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,8,86,0.7474137
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,9,0,0.75616
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,10,6,0.7498395
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,11,7,0.6058229
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,12,127,0.767429
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,13,92,0.7366474
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,14,61,0.65597594
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,15,124,0.6922474
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,16,67,0.66777676
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,17,125,0.7732339
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,18,87,0.79580134
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,19,88,0.7827459
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,20,75,0.74273956
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,21,128,0.779339
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,22,71,0.7380092
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,23,100,0.79369855
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,24,121,0.6638657
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,25,118,0.7120925
llm_experiment_perovskite_instability_trajectory_report_seed42_with_rerank_score.csv,26,112,0.7380092
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,0,28,0.040347535
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,1,67,0.8124067
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,2,6,0.7890553
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,3,87,0.5401241
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,4,86,0.71425
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,5,71,0.78214747
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,6,29,0.5473921
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,7,85,0.55796635
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,8,1,0.72348577
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,9,0,0.58919704
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,10,116,0.7253574
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,11,8,0.62879556
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,12,127,0.59457535
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,13,119,0.7140107
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,14,61,0.57035583
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,15,128,0.6954834
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,16,50,0.6912478
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,17,117,0.7237202
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,18,7,0.734139
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,19,58,0.69573146
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,20,96,0.6847074
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,21,59,0.6884899
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,22,66,0.7216064
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,23,49,0.63452125
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,24,4,0.71185225
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,25,53,0.6415577
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,26,84,0.71758664
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,27,113,0.72184175
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,28,5,0.64880073
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,29,92,0.7467494
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,30,60,0.78154784
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,31,100,0.72395444
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,32,19,0.74318707
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,33,138,0.69099766
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,34,57,0.6929958
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,35,104,0.7173491
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,36,62,0.7997713
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,37,76,0.6892434
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,38,72,0.77873385
llm_experiment_perovskite_instability_trajectory_report_seed42_run1_with_rerank_score.csv,39,20,0.7728226
